queue_order,bucket,raw_path,filename,extension,bytes,sha256,source_page_status,matched_source_pages,review_states,suggested_source_type,suggested_evidence_tier,ingest_priority,next_action
360,studies,raw/studies/FM_9989706_Pre-pregnancy_exposure_to_arsenic_in_diet_and_non-cardiac_bi.pdf,FM_9989706_Pre-pregnancy_exposure_to_arsenic_in_diet_and_non-cardiac_bi.pdf,pdf,393296,1cbb6c8f1bdb46a027d4403dfdf2ba5a124573009310aa4e79901afcb86f4914,no_source_page,,,peer-reviewed,A,P2-study-background,"create source page, classify evidence fitness, then route claims/values"
361,studies,raw/studies/FM_9999012_Adverse_health_effects_of_emerging_contaminants_on_inflammat.pdf,FM_9999012_Adverse_health_effects_of_emerging_contaminants_on_inflammat.pdf,pdf,1221789,e0a9405b27f9ddbdb26e0aa63e344f7e3ca7047def02468959f186b23175f48c,no_source_page,,,peer-reviewed,A,P2-study-background,"create source page, classify evidence fitness, then route claims/values"
362,studies,raw/studies/fnut-09-919913.pdf,fnut-09-919913.pdf,pdf,235745,d2995e82e2f1f7b1a06c5741492cb96dfd8f569b414de46b2450631e55d5b5fa,no_source_page,,,peer-reviewed,A,P2-study-background,"create source page, classify evidence fitness, then route claims/values"
363,studies,raw/studies/FS102048 Infants metal survey FSIS pdf version.pdf,FS102048 Infants metal survey FSIS pdf version.pdf,pdf,1086932,7855edeb89e7ddd2db854ddd71e6de833299e7c3abaa1ac51e63cab0ffb84e09,matched_by_raw_path,wiki/sources/fsa2016-infant-food-formula-metals-survey.md,,peer-reviewed,A,P1-study-product-relevant,"audit source page completeness, extract routeable claims/values if missing"
364,studies,raw/studies/gardener2019.pdf,gardener2019.pdf,pdf,486313,c71d7379145be56c2a783bb004f9354b24a0284acd23125358bc43a6a7aebe92,matched_by_raw_path,wiki/sources/gardener2019-lead-cadmium-infant-formula-baby-food.md,,peer-reviewed,A,P2-study-background,"audit source page completeness, extract routeable claims/values if missing"
365,studies,raw/studies/https-__doi.org_10.1016_j.jfca.2020.103541.pdf,https-__doi.org_10.1016_j.jfca.2020.103541.pdf,pdf,416677,2b351dec18174f549778cf1b56fd69bf815f064275fb4a88591c52c505dd5833,no_source_page,,,peer-reviewed,A,P2-study-background,"create source page, classify evidence fitness, then route claims/values"
366,studies,raw/studies/IJAC2018-2985698.pdf,IJAC2018-2985698.pdf,pdf,655116,675673f2303e5684ba143d1a31a869968b493d0f490c3cc14cc5d2487bb7651c,no_source_page,,,peer-reviewed,A,P2-study-background,"create source page, classify evidence fitness, then route claims/values"
367,studies,raw/studies/Infants  and young children s dietary exposures to lead and cadmium  FDA total diet study 2018 2020.pdf,Infants  and young children s dietary exposures to lead and cadmium  FDA total diet study 2018 2020.pdf,pdf,4812854,7bc844cb75694439ed4ce8085151201c97470a18db9c8ad0dfb4c901072886ba,matched_by_raw_path,wiki/sources/spungen2024-fda-tds-infant-lead-cadmium.md,,peer-reviewed,A,P1-study-product-relevant,"audit source page completeness, extract routeable claims/values if missing"
368,studies,raw/studies/lead-in-infant-formula-1992.pdf,lead-in-infant-formula-1992.pdf,pdf,431276,8fb5f1e337a5d0507338a5087d769a32e7bdbc04d55882ded941c7c45344f405,no_source_page,,,peer-reviewed,A,P1-study-product-relevant,"create source page, classify evidence fitness, then route claims/values"
369,studies,raw/studies/lidsky2003.pdf,lidsky2003.pdf,pdf,125430,160a672b910e0662261f20876a291d3477751c74f107493ad702c135ade6be23,no_source_page,,,peer-reviewed,A,P2-study-background,"create source page, classify evidence fitness, then route claims/values"
370,studies,raw/studies/main.pdf,main.pdf,pdf,1320564,bfff2a710bc3abd699f24f5bea2ae4013c0852c6f9f6abd4ad8f1184d1034f58,no_source_page,,,peer-reviewed,A,P2-study-background,"create source page, classify evidence fitness, then route claims/values"
371,studies,raw/studies/moulis2010.pdf,moulis2010.pdf,pdf,578734,41713ca44dc5830b7de0e79f6542bb6f66be839c5aca669d9e392a4194876bb5,no_source_page,,,peer-reviewed,A,P2-study-background,"create source page, classify evidence fitness, then route claims/values"
372,studies,raw/studies/nuaf138 (1).pdf,nuaf138 (1).pdf,pdf,1705272,52f4285216e91b0395e2da26d8139c4f0878da1a09c92de97b32624e6251548f,no_source_page,,,peer-reviewed,A,P2-study-background,"create source page, classify evidence fitness, then route claims/values"
373,studies,raw/studies/nuaf138.pdf,nuaf138.pdf,pdf,1737736,59777bad359edc78484aa9cbad3a65df4bd7015068fcc4cbb0cda71b15566b77,no_source_page,,,peer-reviewed,A,P2-study-background,"create source page, classify evidence fitness, then route claims/values"
374,studies,raw/studies/oeh-20-04-281.pdf,oeh-20-04-281.pdf,pdf,159119,c4e0fff4cfd33dd68321237e6f5fe70521c8239ec3cc767284d51643b73a16b5,no_source_page,,,peer-reviewed,A,P2-study-background,"create source page, classify evidence fitness, then route claims/values"
375,studies,raw/studies/pandelova2012.pdf,pandelova2012.pdf,pdf,273416,839f6477b83daafa4b003f6de716b5b50c58e6e2fb871cf7ec90ee7a38e52041,matched_by_raw_path,wiki/sources/pandelova2012-eu-baby-food-formula-elements.md,,peer-reviewed,A,P2-study-background,"audit source page completeness, extract routeable claims/values if missing"
376,studies,raw/studies/rocadetogores1999.pdf,rocadetogores1999.pdf,pdf,73070,1798db62c005681d72609734cc4b1f455e825367729b45e9bae50fd7f238cc43,no_source_page,,,peer-reviewed,A,P2-study-background,"create source page, classify evidence fitness, then route claims/values"
377,studies,raw/studies/siewit2010.pdf,siewit2010.pdf,pdf,517867,b1c6e4e7f6dfb64c3de249fbf25dc9d3f74b3e8412d79b131eabb6b471ee33c6,no_source_page,,,peer-reviewed,A,P2-study-background,"create source page, classify evidence fitness, then route claims/values"
378,studies,raw/studies/solgi2019.pdf,solgi2019.pdf,pdf,3395225,014b19adbe94d7b65e24a44b1a2d94f4948d1a3ad55013171d055609641d3fca,no_source_page,,,peer-reviewed,A,P2-study-background,"create source page, classify evidence fitness, then route claims/values"
379,studies,raw/studies/tfac28-744.pdf,tfac28-744.pdf,pdf,125242,8332bcbd31977c37c10f859879c67515730dfafe8f7055a034d021298bb1b421,no_source_page,,,peer-reviewed,A,P2-study-background,"create source page, classify evidence fitness, then route claims/values"
380,studies,"raw/studies/Toxic Metals and Metalloids in Infant Formulas Marketed in Brazil, and Child Health Risks According to the Target Hazard Quotients and Target Cancer Risk.pdf","Toxic Metals and Metalloids in Infant Formulas Marketed in Brazil, and Child Health Risks According to the Target Hazard Quotients and Target Cancer Risk.pdf",pdf,402810,75b40a844352955ff5acfbf8a18b778eb4a2fe613bdb40210022d25739c59471,matched_by_raw_path,wiki/sources/almeida2022-brazil-infant-formula-toxic-metals.md,,peer-reviewed,A,P1-study-product-relevant,"audit source page completeness, extract routeable claims/values if missing"
381,studies,raw/studies/Update of the risk assessment of nickel in food and drinking water.pdf,Update of the risk assessment of nickel in food and drinking water.pdf,pdf,11580817,b83f35fd7e0dcc3eab0124aae1c9c667b10aaedc47a62fede5a9ac85542b0803,no_source_page,,,peer-reviewed,A,P2-study-background,"create source page, classify evidence fitness, then route claims/values"
